"","sample","Adenine","Adenosine","Adenosine.5.Diphosphoribose","Adipic.acid","Alanine","Allantoin","Anserine","Arginine","Asparagine","Aspartic.acid","Azelaic.acid","Biotin","CAR.12.0","Carnosine","Chenodeoxycholic.acid","Cholic.acid","Ciliatine","cis.4.Hydroxyproline","cis.p.Coumaric.acid","Citrulline","CMP","Corticosterone","Cortisol","Cortisone","Creatine","Cystathionine","Cysteic.acid","Cytidine","Cytidine.2.3.cMP","D.Fucose","Gulonic.Acid.Gamma.Lactone","dAMP","Deoxycytidine","Deoxyuridine","Dihydroxyacetone.phosphate","DL.O.Phosphoserine","Docosahexaenoic.acid","Gluconic.acid","Glucosamine","Glucosamine.6.phosphate","Glucose","Glucose.1.phosphate","Glucuronic.acid","Glutamic.acid","Glutamine","Glutaric.acid","Glutathione","Glycocholic.acid","Guanidinosuccinic.acid","Guanine","Guanosine","Guanosine.5.Monophosphate","Hippuric.acid","Histidine","Hypoxanthine","Indoleacetic.acid","Indolepyruvate","Indoxyl.sulfate","Inosine","Inosine.5.Monophosphate","Itaconic.acid","Ketoleucine","L.Arabitol","Leucine","LL.2.6.Diaminoheptanedioate","Lysine","Maleic.acid","Methionine","Methyl.beta.D.galactoside","Methyl.jasmonate","N.2..Acetyllysine","N.Acetyl.beta.glucosaminylamine","N.Acetyl.D.glucosamine","N.Acetyl.D.tryptophan","N.Acetylalanine","N.Acetylaspartic.acid","N.Acetylcysteine","N.Acetylglutamic.acid","N.Acetylleucine","N.Acetylmethionine","N.Acetylphenylalanine","N.Acetylserine","N.Formylmethionine","N.Methyl.glutamic.acid","NAD.","Nicotinic.acid","Ophthalmic.acid","Ornithine","Orotic.acid","Oxoglutaric.acid","Pantothenic.acid","Phosphoethanolamine","Pimelic.acid","Pterin","Pyridoxal","Quinaldic.acid","Raffinose","Riboflavin","Ribose","X5.Adenosyl.l.Homocysteine","Serine","Shikimic.acid","sn.Glycero.3.phosphate","Sorbitol","Stachyose","Suberic.acid","Succinic.acid","Taurine","Taurolithocholic.acid","Threonine","Thymidine","Thymidine.5.monophosphate","trans.Aconitic.acid","Trehalose","Tryptophan","Tyrosine","UMP","Uracil","Uric.acid","Uridine","Uridine.5.Diphospho.N.Acetylglucosamine","Uridine.5.diphosphoglucose","Urocanic.acid","X10.Hydroxydecanoic.acid","X12.Hydroxy.lauric.acid","X2.4.Dihydroxyacetophenone","X2.Aminobenzoic.acid","X2.Deocytidine.5.monophosphate","X2.deoxyguanosine.5.monophosphate","X3..2.Hydroxyphenyl.propanoic.acid","X3.Dehydroshikimate","X3.Hydroxybutyric.acid","X3.Methyl.pyruvic.acid","X4.Acetamidobutanoic.acid","X4.Hydroxybenzoic.acid","X5.Hydroxy.tryptophan","X5.Hydroxylysine","X5.Oxo.D.proline","X6.Hydroxynicotinic.acid","Xanthine","Xanthosine"
"689","uri_sdm_3_M_2",26763.6582,163521.0469,NA,5419848,80972.98438,56889624,19696.69727,30875.38672,89947.39844,4008.085449,1999109.875,3048.082764,NA,5883.945313,NA,NA,NA,25144.22266,16295.68848,9067.891602,NA,3866.122559,NA,NA,57570.96094,7693.427734,NA,12221.07617,NA,64600.44922,214808.9219,NA,6426.668945,72001.71094,NA,NA,NA,51286.32813,24692.68945,12070.34375,411705.6875,4545.15625,742752.5,10950.88086,252570.9063,7367661,3077.886719,NA,16318.2334,55564.375,66632.29688,NA,1051415.75,20459.33203,93769.07031,6500.368164,96161.97656,58098.72656,150776.75,NA,19486904,175022.125,623376.6875,2533.314697,37897.17188,2858.042969,234608.1406,3770.084717,146288.3438,17732.04492,8139.390137,NA,148010.9844,4844.960449,120589.6875,831507.5,71267.29688,1195038.125,5368597.5,26252.66406,9106.942383,158297.3438,46781.11328,11125.74805,NA,3732.291504,20331.19141,5622.852051,235493.3281,561769.9375,1119247.875,6982.780273,2342524,16077.69141,35633.09375,39576.375,NA,41534.10938,3931.658691,NA,27452.46875,13464.57813,66827.30469,1112791.25,NA,1397617.625,9631915,443222.3438,NA,39660.14063,62185.39844,NA,635310,8102.097168,NA,3668.719238,NA,295983.5625,4519163,2131042.5,NA,NA,1755847.625,NA,NA,532537.1875,6471.887695,NA,NA,16195.1875,15160.69531,444325.125,56363.78906,5738265,186602.2813,2714.765381,5615.667969,2731204.75,26201.125,553767.375,146482.5781
"690","uri_sdm_3_M_3",27477.375,138086.5938,NA,4711291,186061.9063,49182824,18277.64453,61537.58203,68165.60156,4472.108887,1809803.25,3720.006836,NA,4655.065918,NA,NA,NA,18686.9707,18142.41406,10708.27344,NA,6381.407715,NA,NA,144443.0313,5603.416504,NA,24291.30664,NA,82916.20313,487274.3125,NA,7926.465332,57537.29688,NA,NA,NA,49205.65234,34968.55469,12201.68262,453400.4375,5225.258789,386084.25,13253.21094,256367.0781,12238104,2736.925781,NA,8882.485352,27058.18555,58250.36719,NA,1446385.75,21277.82422,67300.33594,3935.676514,136809.7188,62259.78125,62759.05078,NA,23067166,505411.25,862158.25,NA,30635.81445,3487.738525,535037.0625,4360.616699,76340.3125,17725.27148,7497.131348,NA,114019.6563,4084.030518,124172.1484,1165389.25,75359.03125,1993294.875,3373389,44522.24609,11444.66016,168718.1406,68081.97656,15393.31055,NA,11914.83691,18102.40039,5756.287109,94744.84375,2067711.625,788333.375,5311.831055,1949747.875,11272.28516,27316.43945,49568.25391,3506.325195,29558.51367,NA,NA,27973.36523,18779.77148,53788.60938,2607246.25,NA,1189547.375,19763698,1193946.875,NA,35295.48828,43151.47266,NA,616887.25,16577.0625,NA,4452.517578,NA,181268.5938,3593159,2314278.25,NA,NA,957190.0625,NA,NA,638767.625,5296.968262,NA,NA,15736.10547,12104.01758,152324.5469,63687.37109,2774094,262745.7188,2684.976563,3447.522461,4413439,36989.82031,443949.3125,83444.8125
"691","uri_sdm_8_F_1",26283.49219,119399.9609,NA,4247877.5,955091.875,35174804,7600.860352,76792.82031,41438.46875,4906.177246,1839864.625,5105.856934,NA,6574.450195,NA,NA,18717.76367,27696.08789,20653.63086,15301.57422,NA,NA,NA,NA,762651.375,4752.433105,NA,15406.94922,NA,108094.4922,182850.625,NA,3688.560547,39537.15234,2718.256348,NA,NA,50459.21484,37934.51563,14287.45508,334723.25,8092.227539,172984.5313,36058.65625,354464.875,16720345,3550.928711,NA,18171.96875,14563.44531,53476.21875,NA,549173.5625,18064.72266,22012.22266,4599.195801,21289.28711,36541.75391,52248.66016,NA,25886062,9181075,522939.2188,3044.766602,26032.69141,NA,52432.27734,5941.153809,26671.80859,9619.272461,6141.066895,NA,83033.09375,3901.306152,973934.5625,638798.6875,43919.46875,2222628.75,13136562,101500.6094,12681.32129,922612.3125,107481.25,17161.12109,NA,4313.132813,13879.89941,7138.679688,42119.58594,1078264.75,981122.4375,6954.852051,2072912.5,18132.55469,40453.60547,12010.01367,NA,14830.18164,5064.082031,NA,9591.209961,14862.03906,233118.1094,925159.1875,NA,801173.0625,19043154,18539760,NA,47693.00391,22013.39453,NA,1076621.625,10802.43164,NA,4570.785645,NA,116971.875,1985028,1793386.5,NA,NA,140480.6563,NA,NA,913189.5,NA,2629.4104,NA,17059.24023,6709.632813,730112.5,54664.26563,6089526.5,192176,5577.462402,5708.84668,4047165.5,38946.23438,150169.25,97573.17188
"692","uri_sdm_8_F_2",26563.25391,104459.3672,NA,3478393.25,1181464.875,36596064,5725.344238,55455.85938,34318.33594,3438.332275,1442644.125,5587.978516,NA,6420.445313,NA,NA,17145.17188,33009.78906,29119.4375,7125.914063,NA,NA,NA,NA,952091.125,4025.251709,NA,12835.51855,NA,77672.32813,192483.1406,NA,3845.176758,61081.23047,2583.441406,NA,NA,32260.77148,21211.04688,13193.38379,349035.2813,7310.400391,208102.4531,17142.94531,237344,12131619,NA,NA,14042.19336,9540.923828,48162.21094,NA,579694.9375,8237.613281,17748.92969,3840.435303,18382.00977,25348.77148,29502.4082,NA,22083160,7281459.5,501100.1875,2548.068115,25657.44531,NA,55674.15625,4219.646973,28473.70508,13424.93262,6829.733398,NA,78579.60156,3130.473389,851151.0625,638109.4375,49974.98438,1728668.25,10005759,79410.35156,10386.72656,726607.5625,89786.71875,16519.04688,NA,NA,9683.060547,6843.854492,39051.58984,932022.25,655641.875,11232.3916,1422865.25,21687.76367,111010.2734,16521.31055,NA,12388.5957,5889.763184,NA,6256.967773,14891.70898,264557.1875,484318.5938,NA,781927.625,14100294,17006902,NA,38987.60938,27406.32813,NA,748766.0625,6305.842773,NA,3197.980957,NA,168145,2151082.25,1625510.5,NA,NA,157656.7813,NA,NA,808212.9375,2677.284424,3839.029785,NA,15724.24219,3527.252197,395002.875,56333.76172,4675736,160048.5313,3812.933594,4592.57959,2870871.25,43640.11719,162665.0313,90334.01563
"693","uri_sdm_8_F_3",25175.91602,80945.61719,NA,2628858.25,303145.1563,32831734,5562.527344,73583.63281,36525.85547,3592.692871,964550.25,NA,NA,4517.639648,NA,NA,17680.26758,19800.10547,27324.67383,5449.052246,NA,NA,NA,NA,241035.2656,3317.802246,NA,13931.39648,NA,80475.91406,128653.8125,NA,5270.115723,34496.40625,NA,NA,NA,35014.60156,30303.54883,9224.116211,317362.6563,8620.262695,100979.1094,13498.42383,268939.5625,14672360,5187.793945,NA,17517.30273,11307.01855,44327.30859,NA,660028.8125,9351.301758,63130.9375,3616.519043,26575.87109,40537.49219,51959.32813,NA,23490064,7703538.5,407132.4063,NA,14583.64063,NA,98959.04688,3107.737305,22752.64453,7211.105957,4720.672852,NA,63267.07031,3247.202637,629407.3125,580953.4375,54445.21094,1699321.125,6191437,36898.08203,6702.681152,527999.1875,77643.61719,13714.44922,NA,3615.214844,10905.77441,6692.640137,45710.62109,960460.0625,571805.875,6640.359375,1084422,20852.52734,35799.5,11701.56055,NA,14723.48926,3511.189697,NA,5807.993652,14818.14551,194126.0469,1279330.625,NA,604928.125,16582588,19585690,NA,32610.89063,16713.27539,NA,610773.9375,14468.09277,NA,3474.035645,NA,83879.20313,1483240.25,1307738.875,NA,NA,155963.875,NA,NA,1126147.25,3333.996094,3016.682617,NA,11017.12598,12067.6123,336989.5938,42865.51172,2972507.75,251648.2344,2917.795654,NA,3268365,35531.33594,202661.6875,55319.12109
"694","uri_sdm_8_F_4",27595.40039,106808.625,NA,3908966.75,859258.875,41109860,8640.838867,110123.8281,48473.57422,3848.887207,1455252.375,NA,NA,4308.035156,NA,NA,27353.07422,43406.26953,24377.8457,9118.513672,NA,NA,NA,NA,690436.9375,5873.300293,NA,16922.88672,NA,114450.6641,212749.375,NA,4183.711426,41960.46094,3202.14624,NA,NA,44521.92969,43070.07813,14574.23535,326440.8438,12232.09766,208318.1094,22378.57031,389643.0938,16154329,3724.687988,NA,31718.08008,13762.28223,55770.91406,NA,794709.9375,12087.14355,37783.26172,4486.767578,40369.66016,51923.4375,55038.91016,NA,33441560,9861313,615499.625,3014.839844,25914.75391,NA,108415.25,4169.493164,30153.82422,13023.71777,7201.763672,NA,84517.59375,4752.486328,762925.5625,838036.25,77781.66406,2570005,9965633,53636.3125,11632.22949,723290.75,119521.4922,18441.29883,NA,3536.368408,16130.66504,10575.23047,58551.35156,1314259,779061.6875,7840.499512,1812089.875,17434.95898,34370.61328,31710.81641,NA,17361.93359,4885.480957,NA,8619.610352,14660.17969,299120.0313,2636184.25,NA,974609.25,19328012,22362234,NA,48875.22266,19735.5625,NA,1050002.75,16399.05859,2869.804688,4059.125977,NA,109724.7109,2013944.75,2338914.5,NA,NA,200080.5625,NA,NA,1154532.25,3014.275635,4373.442871,NA,17343.2832,6151.797852,494011.9375,58083.07813,5519343.5,234067.3594,4368.51416,4877.053223,4672972.5,50464.45703,244671.625,83525.14844
"695","uri_sdm_8_M_2",28311.58398,108726.7266,NA,4929677.5,56276.48438,34739944,5743.833984,145416.8438,55992.72266,4617.397461,5902420.5,NA,NA,6708.335449,NA,NA,2710.605713,13262.65332,159342.5625,7233.445313,NA,107549.4453,NA,NA,32743.91406,25374.85352,4021.947998,8278.181641,NA,93251.05469,153491.2813,NA,6712.541016,75614.875,2668.967773,NA,NA,95941.46875,36367.55859,10771.32324,426522.9688,5193.535645,74377.4375,24928.18359,349463.875,13227476,3691.912354,NA,7678.475586,14356.76367,55210.95703,NA,1007317.063,17381.51758,24324.79492,10994.03809,5603.736816,59364.57813,45558.78125,NA,24267154,3767694.5,919824.1875,2894.639648,17529.41406,NA,421546.5938,9712.457031,31446.34375,13850.32422,7004.857422,NA,85365.125,6046.066895,883409,941580.3125,70668.89844,3312669,16620870,172002.6094,15360.00195,823832.125,770253.5,15263.32324,NA,2848.247803,11840.08887,14104.67676,204923.0313,2880636.5,761797.0625,3675.044678,1532438.125,21432.91797,37007.14844,6565.109375,NA,13122.66797,NA,NA,11977.75195,15198.4502,197361.1563,3531578,NA,709427.75,28805730,2285071,NA,44283.625,38701.91406,NA,1693130.625,8822.361328,NA,5781.78418,NA,75710.49219,2072769.75,1325990.625,NA,NA,206874.375,NA,NA,714269.8125,4023.483398,NA,NA,20630.63867,9407.56543,77413.25,67791.125,3625500.25,312065.875,2854.742432,3287.808838,3066623.5,43916.51563,201395.375,65872.00781
"696","uri_sdm_8_M_3",28959.92188,82475.10156,NA,4196773.5,504666.8438,30614880,4396.241211,84301.01563,37240.46875,3405.718018,6352770,NA,NA,5715.289063,NA,NA,9974.334961,13274.84473,142121.9375,4499.833984,3415.817871,NA,NA,NA,397645.5625,20101.82227,NA,7327.853516,NA,74259.77344,102176.7969,NA,3838.724609,82705.94531,3210.663086,NA,NA,69922.08594,31770.01563,9982.758789,429569.8125,3758.396729,48722.46484,16923.14453,269453.3438,11351208,2707.994873,NA,7778.001465,16148.07129,31837.70898,NA,1088327.5,14128.39844,49733.61719,10559.16309,6908.535645,42401.01563,43904.94531,NA,20717910,3468929.5,581356.5625,3136.789307,13240.49707,NA,182699.5938,6965.765625,30189.89453,12113.8457,4332.452148,NA,64228.91797,5841.90332,922466.5,852506.5625,56325.26953,2581145.5,16788682,151183.1719,12607.71094,612003.0625,709451.5625,15729.77344,NA,2541.332275,8282.664063,8192.728516,201155.7031,708939.5625,851411.25,2635.655518,1743453.375,21284.7832,34844.00391,4124.351074,NA,9662.77832,NA,NA,8546.714844,19483.88086,182211.3438,1344218.75,NA,605196.9375,21077018,10193057,NA,31748.89258,40183.04297,NA,533403.8125,8503.388672,NA,3839.10083,NA,72792.14844,1863399.625,1024846,NA,NA,268294.9063,2904.436035,NA,1109289.5,6696.19873,NA,NA,20981.4668,5641.884766,84042.82031,55041.03125,3532071.25,258345.5781,3257.684082,NA,2019195.25,31812.2207,285617.8438,63062.94531
"697","uri_sdm_8_M_4",25272.9668,63497.01563,NA,3414390.5,318193.0313,27957608,3429.086914,56433.32422,38917.58594,NA,4557891.5,NA,NA,4245.820801,NA,NA,6901.642578,11889.75879,130356.6016,3269.502197,NA,3197.109619,NA,NA,238098.3438,18550.87305,NA,5748.86084,NA,54585.38281,86009.33594,NA,3107.686523,61221.77734,NA,NA,NA,50161.80469,18723.89063,8213.959961,369999.9375,NA,36687.60547,13405.88867,216562.4844,8469301,3445.708252,NA,6787.14502,12562.62305,28100.92773,NA,1111557.25,12974.05566,58706.88281,14711.32715,6349.925781,42194.64453,42580.29297,NA,15053379,2466465.75,518496.0313,NA,10496.50586,NA,218263.0469,6455.302246,20287.22852,11225.3623,3573.510254,NA,54474.55859,4708.071777,888276.625,669894.8125,58385.98047,2266471.5,13192848,142465.75,9739.568359,598143.5625,617032.8125,8936.34668,NA,3223.897461,7848.976563,5181.384766,121087.3125,466039.2188,419518.5938,NA,1309127.75,14500.63672,29454.87695,3602.507324,NA,7968.729004,NA,NA,6642.080078,16376.59473,130388.9219,1013799.5,NA,437971.5313,18024548,7650687.5,NA,20993.19922,28926.16016,NA,334123.625,6473.304199,NA,3133.322998,NA,64479.10547,1478474.625,577409.6875,NA,NA,194141.2031,NA,NA,608342.375,3132.091797,NA,NA,16186.96777,8385.71875,61630.17969,57809.25,3175972,226487.5781,NA,NA,1880587.125,29220.61523,239640.6406,47486.44922
"698","uri_spf_12_F_2",25978.79688,111295.3672,NA,3926948.5,514134.1563,27240728,6642.846191,38309.79688,37307.4375,4320.273438,1555704.625,NA,NA,6818.431641,NA,NA,33862.15625,57991.19922,75459.59375,7264.112793,3108.52124,NA,NA,NA,414082.3125,6178.602539,NA,8143.816895,NA,44979.76563,175171.5781,NA,2768.066895,58278.23828,3307.600098,NA,NA,52820.83984,15006.50391,17668.50781,303519.8125,12486.95117,298904.75,26988.35352,111035.8516,27039052,3237.368652,NA,22404.73828,13039.78125,95844.65625,NA,3227029.25,15406.2207,24138.73242,11864.0957,103213.8516,61210448,43133.03906,NA,21181936,9890260,407341.2188,2615.076416,25170.78711,NA,101163.5703,6280.655762,28726.73438,8152.890625,14803.88672,NA,80484.10156,NA,1224746.25,1208092.125,75339.70313,2352581.75,4841658.5,114238.4453,17816.52734,1139308.75,233211.6563,12219.91309,NA,18682.60156,17150.93555,6027.935059,92441.50781,2027984.875,1056334.875,12923.48047,1739808.625,20599.44922,40904.84766,53138.6875,NA,18580.9668,4328.717773,NA,8575.302734,25681.26953,221209.4844,157843.1094,NA,1312875.125,20009826,33345082,NA,39521.98438,30329.88867,NA,822634.625,21719.23438,NA,6088.034668,NA,122611.3828,1966140.875,888070.5625,NA,NA,136362.8125,3309.534668,NA,1226977,7905.365234,3166.432129,NA,49272.80859,7674.122559,299535.5625,47439.85547,2379600.25,310403.9688,5485.602539,2824.594727,2794611.5,23796.03516,122519.0781,84353.40625
"699","uri_spf_12_F_3",24398.29883,75243.90625,NA,2777251,118599.2734,21037174,2542.519531,21521.5,17800.53516,2741.801514,868845.1875,NA,NA,3278.614746,NA,NA,15748.13965,12865.65234,53030.18359,3274.109131,2904.126465,13935.47656,NA,NA,96747.40625,2885.192139,NA,3606.624512,NA,23754.14453,147538.5625,NA,NA,35272.125,NA,NA,NA,25945.38086,6188.432129,6504.59082,235700.9375,5916.644531,27791.80273,15863.74609,48575.26563,16565350,2733.528076,NA,13857.10254,10158.06348,31851.41016,NA,1256263,7761.178711,87840.21875,5348.456055,28812.69922,22663020,68833.35938,NA,14261705,3457285.5,219292.375,NA,10460.93359,NA,107549.4375,4336.507813,20394.10156,9799.814453,4641.438965,NA,48241.65625,NA,612109.5,524056.5938,45088.44922,956390.5,3318026.75,38505.59375,6912.78125,472868.375,125770.6406,6827.217285,NA,2809.24292,6154.318848,NA,50105.5625,119160.6641,387181.7813,5101.927734,1043015.75,19810.42969,33407.05078,14147.29883,NA,6564.671875,3095.994873,NA,5773.181152,13252.65625,63226.38672,168649.9375,NA,693568.125,9386615,16633400,NA,14591.55371,20725.39844,NA,322966.8438,7378.32959,NA,3512.612549,NA,84853.74219,1246577,777474.75,NA,NA,72479.26563,NA,NA,887923.3125,3156.411621,NA,NA,29770.20898,NA,225328.625,32474.3125,1845693.875,186174.875,2689.580811,NA,1316835.625,14404.28516,221710.6563,60576.82422
"700","uri_spf_12_F_4",30458.46289,119369.2109,NA,5217949.5,2133684.25,35656072,6464.547852,41974.65234,48400.01953,9358.788086,1980674,NA,NA,8059.32373,NA,NA,51194.75781,60477.80859,69326.4375,9520.660156,NA,19926.88477,5255.752441,NA,1726963.75,6410.816895,NA,13792.63379,NA,55531.14063,116447.8203,NA,6638.143066,68095.10938,4334.835449,NA,NA,69033.24219,19370.22852,20583.79492,462292.625,16842.12109,325336.4063,36850.05859,133116.375,15870702,5127.643066,NA,35785.19531,20936.52734,81805.25,NA,3508557.75,21337.55078,66176.30469,6680.657715,92709.49219,85939136,66479.125,NA,27951762,7057751.5,495122.3125,4190.644531,29023.42773,NA,81435.28125,8759.236328,35814.52344,12859.90918,15169.9043,NA,80328.97656,3555.589844,1297992.875,1245250.75,92963.22656,2585223.25,4694810,107954.6641,37396.73047,1157182.25,222412.5156,20013.18164,NA,2659.55835,16339.90723,5469.623535,191719.1875,1582812,1848451.5,15949.4707,2068367,18915.3418,41378.03516,61996.02734,NA,33158.83594,8612.006836,NA,12259.08887,27487.05859,374412,348557.2813,3422.650879,1615244.625,18056856,45252584,NA,47038.31641,37209.97266,NA,1137594,35039.67969,3209.611084,10020.95215,NA,148017.9219,2845146.5,2126563.75,NA,NA,209061.1094,NA,NA,713357.5,12681.48633,8120.510742,NA,38279.05859,8121.054199,378022.1875,67889.50781,2210036.25,284221.6563,6013.379883,NA,3647316.25,22105.87891,217219.2813,172806.6719
"701","uri_spf_12_M_1",23513.25586,75174.92969,NA,4352097,732998.75,26938428,11952.14453,37535.89453,31637.72461,NA,3707186.5,NA,NA,9057.553711,NA,NA,16036.91504,17161.03125,307681.3125,4113.68457,NA,NA,NA,NA,563729.875,22112.82031,NA,5777.34082,NA,33303.08203,201702.5469,NA,3787.911865,115925.4297,NA,NA,NA,76696.92969,4962.308105,10537.24805,298548.3125,4737.891113,219705.1563,13064.38574,136669.7969,13119506,2713.580078,NA,7939.510254,8019.431152,27350.69336,NA,2299731.25,18820.06055,14395.04102,21604.55664,3623.377441,17368482,23059.6875,NA,12400648,3009463.5,328323.2188,3014.500488,9558.205078,NA,20410.0332,10931.74219,22476.33789,14237.68262,13450.71875,NA,64387.50391,2949.664551,1193532.625,639933.125,96876.14063,1400744.625,6243474,357213.7188,16210.81152,823584.875,1297882.375,7998.427246,NA,4127.297852,6402.850586,4636.070801,121630.5703,483910.3438,753656.6875,4071.845703,1312391.375,25281.18555,31253.38086,5209.18457,NA,9450.827148,2741.088135,NA,8789.936523,16443.46484,148473.2344,118729.0234,NA,673202.875,9723867,19962542,NA,17937.70117,57639.74219,NA,251761.8906,5629.691406,NA,4529.092773,NA,166090.3438,1321773.625,883535.0625,NA,NA,206446.5469,NA,NA,1105887,9214.461914,NA,NA,36632.37891,6792.04248,90101.54688,39514.29297,3013855,473008.6875,2848.60376,NA,1395833.625,19723.28125,115501.3828,78000.02344
"702","uri_spf_12_M_2",25880.04102,38306.42969,NA,2155506.25,358855.2813,17465568,NA,21222.625,14777.69141,NA,1364145.375,NA,NA,NA,NA,NA,10751.35352,11560.28125,294321.5938,2657.076172,NA,NA,NA,NA,275170.75,11067.24609,NA,3578.392822,NA,27517.22852,181246.0781,NA,NA,50299.26953,NA,NA,NA,33281.57813,2791.53125,4823.118652,199303.9531,NA,41399.26563,7664.238281,55421.15234,10022207,NA,NA,7070.478027,6514.483887,17310.37891,NA,1454483,9310.258789,14746.28906,9772.30957,NA,14050828,23543.37891,NA,9779885,1430495.5,234450.6875,NA,6505.034668,NA,31793.19531,4449.771973,15404.78711,8758.000977,6697.28125,NA,35594.46484,NA,629431.75,347027,48252.54688,951725.75,5435090,165824.75,8596.064453,418225.9375,557370.4375,3826.28833,NA,4045.43335,3584.659424,2714.475098,68664.89063,120727.2656,459269.6875,NA,625558.5,18343.76563,44967.09375,3578.271729,NA,12387.91406,NA,NA,3593.41748,6381.194824,65423.54297,73972.96094,NA,375494,5820857,11403226,NA,10048.33496,27828.98828,NA,119905.7734,5603.856445,NA,2967.080322,NA,75091.27344,708688.875,311912.125,NA,NA,139650.5625,NA,NA,831515.9375,5235.404297,NA,NA,29213.07031,4021.706299,49796.32422,22354.26953,2191260.5,283566.375,NA,NA,731327.9375,18223.20508,85548.71094,30741.32031
"703","uri_spf_12_M_3",29391.47852,57452.13281,NA,3328103,586906.5,23547552,2864.544678,31552.11328,23494.10547,NA,2076132.5,NA,NA,3468.389404,NA,NA,13261.99121,12816.92871,307313.5938,3780.569092,NA,3627.802246,NA,NA,441194,15854.8291,NA,4285.124512,NA,29522.58398,187387.8594,NA,2737.757324,69687.85156,NA,NA,NA,39733.46484,4224.277344,7660.260742,281946,2676.44873,62844.58203,11707.90723,80333.24219,15797958,2684.623535,NA,10324.41797,7519.29834,23994.33594,NA,2153350,11756.20703,24556.31641,20695.58203,NA,15619058,30010.70117,NA,14288963,2007365.625,327648.0313,NA,7122.478516,NA,166352.0781,6931.860352,17018.65039,13416.56543,9435.364258,NA,50978.36328,3385.866211,877552.875,545525.75,73266.83594,1597916.625,7130188,245013.6719,13531.4209,617663.9375,742284.875,4959.865234,NA,12520.40723,5161.908691,3392.335693,115065.8984,532733,539395.6875,2609.654785,944794.125,20629.89844,25692.63086,3843.42627,NA,11126.19238,NA,NA,5552.57373,11777.62207,92167.96875,115863.8203,NA,448948.5938,13208045,12638953,NA,14150.62891,38529.83203,NA,273913.75,6343.934082,NA,4517.498535,NA,86152.80469,1125066.75,320277.5625,NA,NA,187639.2813,NA,NA,1193753.5,5349.716309,NA,NA,37014.04297,5448.577148,63888.27734,33097.04688,2252536.25,333714.875,NA,NA,1074703,18775.65039,133451.2188,46957.22266
"704","uri_spf_12_M_4",24717.71484,69833.08594,NA,3434887.25,631992.0625,25455632,6523.291504,31947.7793,30483.67383,3204.56543,2210980.5,10356.45898,NA,4774.535156,NA,NA,16796.06055,12159.77441,330342.4688,3537.444336,NA,NA,NA,NA,458288.5625,22739.16992,NA,5438.778809,NA,46915.22656,184223.4688,NA,4798.162109,86228.19531,2830.163574,NA,NA,61158.77734,5278.900391,16568.21289,434507.4688,3294.241211,115095.4844,23008.98828,101034.4531,13873326,2833.910889,NA,12233.86621,8123.835938,24936.44922,NA,2085921.375,17814.6543,21407.88086,23085.96875,3823.776611,18736114,28136.625,NA,15456266,2670220.25,349242.0938,NA,8374.163086,NA,91861.42188,8841.607422,19672.56836,7789.307129,10830.78516,NA,54064.73828,3474.372559,1028928.125,619209.8125,66169.5625,1442201.75,7181466.5,305440.8438,14842.24414,730432,1080050.75,6825.786621,NA,4413.651367,6305.493164,4296.105957,131239.2813,648652.75,721781.5,2506.377197,982516.5625,19243.38281,37741.59375,4138.01123,NA,10260.87012,NA,NA,7719.610352,10718.12598,122461.9453,135269.8281,NA,449709.8438,14430705,16360181,NA,17079.9043,50508.1875,NA,307429.4063,9144.702148,NA,5148.702637,NA,124237.7188,1136310.75,565667.3125,NA,NA,199920.7813,NA,NA,1241026.625,11774.11133,NA,NA,33767.16016,4422.541016,78959.96094,41562.14453,2841710.75,376774.2188,NA,NA,1217182.5,18600.65625,127156.7734,71547.32031
"705","uri_spf_3_F_1",30778.25586,120723.6641,NA,3706492,189481.8281,39954400,9069.792969,23495.31836,48959.19141,2685.316162,1371277,6289.190918,NA,4746.90625,7166.980957,NA,NA,21556.51563,29106.92383,10570.47461,2771.943848,NA,NA,NA,150229.5938,5331.669434,NA,6448.239746,NA,48413.58594,217222.2031,NA,4203.713379,75264.46875,NA,NA,NA,36896.52344,6994.936035,13026.46387,330955.2188,NA,186710.6563,12198.0791,85303.80469,12321166,2816.354004,NA,6052.237793,23953.61328,42427.93359,NA,22957328,12564.84082,63278.67969,7637.138184,73658.64844,15945230,53033.68359,NA,15558534,1410049,392696.3125,3299.897949,17578.55469,NA,227273.3906,3813.771973,62824.64844,20208.57031,7624.815918,NA,97380.70313,3330.702393,138975.6406,976611.1875,52617.94141,1229094.125,2293702.25,46804.71875,13244.72363,123724.0391,94485.14063,7749.20752,NA,4132.095215,11736.78223,4590.122559,60020.91016,553186.875,637250.625,3062.582031,1650111,19921.53516,59263.91016,30262.30469,NA,15014.125,NA,NA,14606.41797,5451.219727,35881.98438,170592.7813,NA,1139772.875,10791693,1793652.125,NA,18582.68359,38306.66016,NA,424332.1875,5015.935547,NA,3029.000732,NA,218082.7813,2979934.25,1868777,NA,NA,665091,NA,NA,270220.0313,4899.280273,4884.296875,NA,35326.83203,9144.375,179299.2813,42913.73438,2714739,131291.5156,NA,4135.80127,1582542.25,19102.08008,394335.2813,82689.03125
